TATION,DATE,TEMP,DEWP,SLP,WDSP,PRCP
42071099999,2014-03-12,15.0,52.0,9999.9,2.6,0.43
42071099999,2014-03-13,16.72,53.0,9999.9,2.1,0.0
42071099999,2014-03-14,18.06,55.7,9999.9,1.0,0.0
42071099999,2014-03-15,19.0,58.5,9999.9,1.7,0.0
42071099999,2014-03-16,21.22,60.9,9999.9,4.0,0.0
42071099999,2014-03-17,22.22,62.2,9999.9,4.8,99.99
42071099999,2014-03-18,18.78,59.0,9999.9,2.0,0.71
42071099999,2014-03-19,17.44,54.1,9999.9,3.9,0.0
42071099999,2014-03-20,19.17,55.6,9999.9,1.8,0.0
42071099999,2014-03-21,19.0,59.1,9999.9,2.4,0.0
42071099999,2014-03-22,20.78,56.6,9999.9,2.5,0.0
42071099999,2014-03-23,16.83,57.2,9999.9,3.4,99.99
42071099999,2014-03-24,16.94,60.9,9999.9,2.2,0.35
42071099999,2014-03-25,20.06,59.5,9999.9,2.5,0.55
42071099999,2014-03-26,19.78,58.7,9999.9,2.1,0.0
42071099999,2014-03-27,18.67,58.9,9999.9,1.8,0.0
42071099999,2014-03-28,18.06,59.3,9999.9,3.6,0.02
42071099999,2014-03-29,20.94,59.7,1012.9,4.2,0.12
42071099999,2014-03-30,20.39,55.2,9999.9,3.3,0.0
42071099999,2014-03-31,21.0,56.8,9999.9,3.4,0.0
42071099999,2014-04-01,21.44,57.8,9999.9,2.4,0.0
42071099999,2014-04-02,19.0,58.0,9999.9,6.4,0.0
42071099999,2014-04-03,20.39,57.8,9999.9,3.4,0.04
42071099999,2014-04-04,20.89,59.9,9999.9,3.6,0.0
42071099999,2014-04-05,22.11,62.0,9999.9,3.7,0.0
42071099999,2014-04-06,19.94,58.0,9999.9,9.0,0.0
42071099999,2014-04-07,18.28,58.0,9999.9,4.6,0.08
42071099999,2014-04-08,20.78,56.2,9999.9,3.4,0.0
42071099999,2014-04-09,22.17,54.2,9999.9,3.7,0.0
42071099999,2014-04-10,22.39,53.6,9999.9,2.5,0.0
42071099999,2014-04-11,22.22,58.0,1009.0,2.1,0.0
42071099999,2014-04-12,25.28,55.5,9999.9,3.5,99.99
42071099999,2014-04-13,20.72,57.1,9999.9,5.5,0.02
42071099999,2014-04-14,23.56,54.1,9999.9,3.5,0.0
42071099999,2014-04-15,23.78,57.0,9999.9,2.1,0.0
42071099999,2014-04-16,22.5,57.5,9999.9,4.5,0.0
42071099999,2014-04-17,21.67,60.6,9999.9,3.7,0.39
42071099999,2014-04-18,19.11,62.2,9999.9,6.8,0.12
42071099999,2014-04-19,22.28,62.0,9999.9,1.4,1.57
42071099999,2014-04-20,24.17,59.6,9999.9,2.3,0.0
42071099999,2014-04-21,24.28,61.3,9999.9,2.6,0.0
42071099999,2014-04-22,26.0,58.7,9999.9,1.9,0.0
42071099999,2014-04-23,26.06,57.7,9999.9,2.5,0.0
42071099999,2014-04-24,27.72,54.7,9999.9,5.6,99.99
42071099999,2014-04-25,28.11,61.4,9999.9,2.6,1.02
42071099999,2014-04-26,28.67,60.8,9999.9,3.6,0.0
42071099999,2014-04-27,29.06,50.8,9999.9,3.0,0.0
42071099999,2014-04-28,30.11,57.4,9999.9,4.5,0.0
42071099999,2014-04-29,31.94,58.7,9999.9,1.8,0.0
42071099999,2014-05-01,33.56,56.9,9999.9,1.8,0.0
42071099999,2014-05-02,31.72,56.8,9999.9,3.7,0.0
42071099999,2014-05-03,32.11,60.1,9999.9,4.3,0.0
42071099999,2014-05-04,29.44,61.4,9999.9,8.5,99.99
42071099999,2014-05-05,29.83,58.8,9999.9,6.3,0.0
42071099999,2014-05-06,32.39,58.2,9999.9,5.8,0.0
42071099999,2014-05-07,28.56,60.0,9999.9,3.9,0.0
42071099999,2014-05-08,30.78,59.9,9999.9,8.5,0.2
42071099999,2014-05-09,30.72,56.7,9999.9,6.6,0.0
42071099999,2014-05-10,29.5,60.2,9999.9,5.4,99.99
42071099999,2014-05-11,27.72,60.9,9999.9,4.5,0.08
42071099999,2014-05-12,24.89,63.5,1004.8,6.1,0.0
42071099999,2014-05-13,24.56,64.5,9999.9,3.8,0.47
42071099999,2014-05-14,26.61,58.9,9999.9,4.2,0.35
42071099999,2014-05-15,28.44,58.3,9999.9,5.3,0.0
42071099999,2014-05-16,29.06,61.0,9999.9,5.1,0.0
42071099999,2014-05-17,27.72,61.6,9999.9,3.3,0.0
42071099999,2014-05-18,28.06,59.6,9999.9,4.0,0.0
42071099999,2014-05-19,29.11,61.1,9999.9,2.8,0.0
42071099999,2014-05-20,28.61,57.6,9999.9,4.4,0.01
42071099999,2014-05-21,29.78,54.9,9999.9,4.8,0.0
42071099999,2014-05-22,32.17,55.4,9999.9,2.8,0.0
42071099999,2014-05-23,27.28,56.0,9999.9,6.7,0.0
42071099999,2014-05-24,30.44,55.8,9999.9,3.3,0.03
42071099999,2014-05-25,30.83,51.0,9999.9,4.3,0.0
42071099999,2014-05-26,30.78,57.6,9999.9,2.3,0.0
42071099999,2014-05-27,32.06,57.0,9999.9,3.4,0.0
42071099999,2014-05-28,33.17,59.8,9999.9,2.0,0.0
42071099999,2014-05-29,35.83,56.7,9999.9,3.7,0.0
42071099999,2014-05-30,31.83,57.8,9999.9,8.0,0.0
42071099999,2014-05-31,34.22,54.2,9999.9,4.9,0.0
42071099999,2014-06-01,29.33,62.4,9999.9,9.5,0.02
42071099999,2014-06-02,32.67,56.3,9999.9,4.4,0.0
42071099999,2014-06-03,33.61,57.0,9999.9,4.5,0.0
42071099999,2014-06-04,35.17,56.9,9999.9,2.8,0.0
42071099999,2014-06-05,35.94,53.4,9999.9,4.0,0.0
42071099999,2014-06-06,36.28,54.2,9999.9,3.4,0.0
42071099999,2014-06-07,35.83,50.7,9999.9,3.5,0.0
42071099999,2014-06-08,36.5,49.3,9999.9,2.2,0.0
42071099999,2014-06-09,36.44,48.4,9999.9,3.9,0.0
42071099999,2014-06-10,36.72,48.3,9999.9,1.9,0.0
42071099999,2014-06-11,34.72,55.6,9999.9,6.3,0.0
42071099999,2014-06-12,34.5,57.4,9999.9,4.4,0.0
42071099999,2014-06-13,34.06,65.4,9999.9,7.3,0.0
42071099999,2014-06-14,34.72,70.8,9999.9,4.9,0.0
42071099999,2014-06-15,35.83,72.2,9999.9,3.7,0.0
42071099999,2014-06-16,35.5,71.6,9999.9,3.3,0.0
42071099999,2014-06-17,36.83,71.9,9999.9,3.9,0.0
42071099999,2014-06-18,33.72,73.6,9999.9,5.4,0.0
42071099999,2014-06-19,36.06,72.4,9999.9,3.0,0.0
42071099999,2014-06-20,37.28,71.0,9999.9,3.3,0.0
42071099999,2014-06-21,30.89,66.2,9999.9,9.7,0.0
42071099999,2014-06-22,31.28,67.9,9999.9,3.0,0.16
42071099999,2014-06-23,30.83,63.6,9999.9,4.4,0.0
42071099999,2014-06-24,32.72,66.7,9999.9,3.3,0.0
42071099999,2014-06-25,27.22,72.1,9999.9,6.1,0.67
42071099999,2014-06-26,31.33,73.3,9999.9,2.8,0.0
42071099999,2014-06-27,32.5,75.5,9999.9,1.3,0.0
42071099999,2014-06-28,31.0,73.4,9999.9,5.8,0.0
42071099999,2014-06-29,28.11,77.3,9999.9,1.4,1.26
42071099999,2014-06-30,30.61,77.5,9999.9,5.9,0.31
42071099999,2014-07-01,29.11,76.4,9999.9,2.5,0.31
42071099999,2014-07-02,28.89,77.4,9999.9,2.9,0.0
42071099999,2014-07-03,28.72,77.2,9999.9,1.6,0.0
42071099999,2014-07-04,31.06,75.8,9999.9,2.5,0.02
42071099999,2014-07-05,32.94,74.6,999.4,2.9,0.0
42071099999,2014-07-06,30.17,71.6,9999.9,2.4,0.0
42071099999,2014-07-07,32.72,74.5,9999.9,1.9,0.0
42071099999,2014-07-08,34.22,77.3,9999.9,2.3,0.0
42071099999,2014-07-09,33.0,74.5,9999.9,5.2,0.0
42071099999,2014-07-10,34.11,73.6,996.2,3.5,0.0
42071099999,2014-07-11,35.61,74.0,996.0,3.0,0.0
42071099999,2014-07-12,37.28,72.8,9999.9,5.4,0.0
42071099999,2014-07-13,34.61,77.8,9999.9,5.6,0.0
42071099999,2014-07-14,33.11,80.0,9999.9,6.6,0.0
42071099999,2014-07-15,33.44,81.9,9999.9,7.6,0.0
42071099999,2014-07-16,29.33,77.0,9999.9,8.5,0.0
42071099999,2014-07-17,27.94,77.7,9999.9,4.2,0.0
42071099999,2014-07-18,30.33,78.7,9999.9,2.5,2.32
42071099999,2014-07-19,28.28,77.4,995.1,6.9,0.0
42071099999,2014-07-20,30.83,79.7,9999.9,0.1,0.08
42071099999,2014-07-21,31.94,79.8,9999.9,1.4,0.0
42071099999,2014-07-22,32.61,79.9,996.1,1.7,0.0
42071099999,2014-07-23,30.06,81.0,9999.9,3.1,0.0
42071099999,2014-07-24,28.5,79.6,9999.9,4.2,0.91
42071099999,2014-07-25,29.67,79.4,9999.9,3.5,0.0
42071099999,2014-07-26,29.83,80.3,1002.6,1.6,0.0
42071099999,2014-07-27,29.67,82.7,9999.9,0.6,0.91
42071099999,2014-07-28,29.28,81.2,9999.9,4.0,99.99
42071099999,2014-07-29,27.61,80.0,9999.9,1.0,0.12
42071099999,2014-07-30,30.11,81.6,1000.1,0.6,0.12
42071099999,2014-07-31,30.83,82.0,9999.9,1.4,2.17
42071099999,2014-08-01,30.22,81.9,999.5,2.0,0.02
42071099999,2014-08-02,31.89,81.4,9999.9,1.9,0.0
42071099999,2014-08-03,31.72,82.3,9999.9,1.3,0.0
42071099999,2014-08-04,30.83,80.2,9999.9,2.4,0.0
42071099999,2014-08-05,30.06,79.7,9999.9,3.9,0.0
42071099999,2014-08-06,31.83,82.3,9999.9,2.5,0.0
42071099999,2014-08-07,29.83,81.3,9999.9,4.8,0.0
42071099999,2014-08-08,28.78,80.5,9999.9,3.0,0.91
42071099999,2014-08-09,28.89,80.6,9999.9,2.5,0.04
42071099999,2014-08-10,30.56,80.3,9999.9,2.0,0.0
42071099999,2014-08-11,31.56,82.7,9999.9,1.0,0.0
42071099999,2014-08-12,31.61,82.0,9999.9,1.1,0.0
42071099999,2014-08-13,31.83,80.7,9999.9,1.9,0.0
42071099999,2014-08-14,31.28,80.7,9999.9,3.2,0.0
42071099999,2014-08-15,29.94,78.4,9999.9,5.9,0.0
42071099999,2014-08-16,26.06,75.3,9999.9,4.9,0.0
42071099999,2014-08-17,27.78,74.9,9999.9,3.0,0.35
42071099999,2014-08-18,29.56,78.0,9999.9,2.5,0.0
42071099999,2014-08-19,31.33,79.6,9999.9,1.7,0.0
42071099999,2014-08-20,30.89,78.4,9999.9,2.9,0.0
42071099999,2014-08-21,30.56,75.8,9999.9,2.7,0.0
42071099999,2014-08-22,31.06,77.1,1001.9,1.1,0.0
42071099999,2014-08-23,29.89,76.8,1004.4,2.4,99.99
42071099999,2014-08-24,30.56,76.6,9999.9,1.8,0.0
42071099999,2014-08-25,31.44,75.6,9999.9,2.6,0.0
42071099999,2014-08-26,30.06,72.3,9999.9,2.8,99.99
42071099999,2014-08-27,28.89,73.2,9999.9,2.6,0.02
42071099999,2014-08-28,27.0,74.7,9999.9,3.1,0.0
42071099999,2014-08-29,29.0,74.0,9999.9,1.5,0.0
42071099999,2014-08-30,29.83,74.4,9999.9,1.9,0.0
42071099999,2014-08-31,29.78,75.1,9999.9,2.9,0.0
42071099999,2014-09-01,25.0,75.5,9999.9,3.5,0.28
42071099999,2014-09-02,25.06,75.2,9999.9,5.1,0.98
42071099999,2014-09-03,26.0,75.6,9999.9,5.4,0.24
42071099999,2014-09-04,25.44,77.1,9999.9,5.6,0.79
42071099999,2014-09-05,24.33,75.8,9999.9,11.3,2.52
42071099999,2014-09-06,25.33,74.8,9999.9,4.5,5.75
42071099999,2014-09-07,27.06,77.5,9999.9,2.3,0.0
42071099999,2014-09-08,27.33,77.7,1004.2,2.1,0.0
42071099999,2014-09-09,28.33,77.6,9999.9,0.7,0.0
42071099999,2014-09-10,27.72,77.1,9999.9,1.1,0.0
42071099999,2014-09-11,29.5,76.7,9999.9,1.4,0.0
42071099999,2014-09-12,27.28,77.4,9999.9,2.7,1.02
42071099999,2014-09-13,28.39,77.3,9999.9,1.8,0.0
42071099999,2014-09-14,26.22,76.6,9999.9,1.3,1.46
42071099999,2014-09-15,28.39,74.5,9999.9,2.3,1.46
42071099999,2014-09-16,28.39,74.7,9999.9,1.4,0.0
42071099999,2014-09-17,27.94,73.9,9999.9,1.7,0.0
42071099999,2014-09-18,29.28,77.2,9999.9,1.0,0.0
42071099999,2014-09-19,28.94,79.3,9999.9,0.9,0.0
42071099999,2014-09-20,28.17,76.2,9999.9,1.5,0.0
42071099999,2014-09-21,27.11,72.7,9999.9,1.5,0.0
42071099999,2014-09-22,28.44,76.7,9999.9,0.4,0.0
42071099999,2014-09-23,28.06,77.6,9999.9,1.0,0.0
42071099999,2014-09-24,27.72,74.1,9999.9,2.0,0.0
42071099999,2014-09-25,27.39,73.8,9999.9,0.7,0.0
42071099999,2014-09-26,27.89,74.0,9999.9,0.9,0.0
42071099999,2014-09-27,28.28,73.3,9999.9,0.9,0.0
42071099999,2014-09-28,27.5,72.7,9999.9,1.9,0.0
42071099999,2014-09-29,27.94,71.6,9999.9,1.2,0.0
42071099999,2014-09-30,28.28,74.5,9999.9,0.9,0.0
42071099999,2014-10-01,27.39,74.4,9999.9,0.6,0.0
42071099999,2014-10-02,28.39,76.3,9999.9,0.3,0.0
42071099999,2014-10-03,28.5,75.5,9999.9,0.7,0.0
42071099999,2014-10-04,28.33,76.7,9999.9,0.6,0.0
42071099999,2014-10-05,28.83,77.6,9999.9,0.5,0.0
42071099999,2014-10-06,28.56,77.2,9999.9,0.6,0.0
42071099999,2014-10-07,26.78,73.2,9999.9,3.4,0.0
42071099999,2014-10-08,20.44,64.2,9999.9,4.1,0.08
42071099999,2014-10-09,23.78,66.8,1011.4,2.4,0.0
42071099999,2014-10-10,24.28,66.6,9999.9,2.0,0.0
42071099999,2014-10-11,24.11,67.2,9999.9,1.5,0.0
42071099999,2014-10-12,24.56,65.6,9999.9,1.5,0.0
42071099999,2014-10-13,23.0,62.2,9999.9,7.1,0.0
42071099999,2014-10-14,19.17,59.9,9999.9,2.9,0.0
42071099999,2014-10-15,19.72,60.3,9999.9,2.2,0.0
42071099999,2014-10-16,20.94,60.4,9999.9,1.0,0.0
42071099999,2014-10-17,21.83,61.1,9999.9,0.8,0.0
42071099999,2014-10-18,22.39,61.4,9999.9,1.8,0.0
42071099999,2014-10-19,22.94,62.1,9999.9,1.5,0.0
42071099999,2014-10-20,23.0,64.5,9999.9,2.1,0.0
42071099999,2014-10-21,23.56,62.0,9999.9,0.9,0.0
42071099999,2014-10-22,23.33,63.5,9999.9,1.1,0.0
42071099999,2014-10-23,23.83,65.0,9999.9,1.4,0.0
42071099999,2014-10-24,22.56,66.4,9999.9,2.8,0.0
42071099999,2014-10-25,22.56,63.7,9999.9,1.8,0.0
42071099999,2014-10-26,22.89,66.3,9999.9,1.9,0.0
42071099999,2014-10-27,22.28,66.9,9999.9,1.1,0.0
42071099999,2014-10-28,19.72,63.2,1013.1,5.8,0.0
42071099999,2014-10-29,21.39,58.3,9999.9,3.1,0.04
42071099999,2014-10-30,20.72,59.4,9999.9,1.3,0.0
42071099999,2014-10-31,19.39,57.5,9999.9,1.7,0.0
42071099999,2014-11-01,19.89,55.4,9999.9,2.0,0.0
42071099999,2014-11-02,20.28,55.9,9999.9,1.7,0.0
42071099999,2014-11-03,20.33,57.3,9999.9,4.0,0.0
42071099999,2014-11-04,20.0,58.8,9999.9,2.3,0.0
42071099999,2014-11-05,19.78,56.5,9999.9,2.9,0.0
42071099999,2014-11-06,21.0,58.3,9999.9,2.3,99.99
42071099999,2014-11-07,20.11,64.2,9999.9,4.7,0.08
42071099999,2014-11-08,19.78,59.5,9999.9,3.7,0.01
42071099999,2014-11-09,18.5,52.5,9999.9,1.7,0.0
42071099999,2014-11-10,18.11,53.3,9999.9,1.3,0.0
42071099999,2014-11-11,17.67,52.0,9999.9,0.9,0.0
42071099999,2014-11-12,17.0,48.8,9999.9,1.1,0.0
42071099999,2014-11-13,16.89,47.4,9999.9,2.1,0.0
42071099999,2014-11-14,16.94,47.4,1017.5,2.1,0.0
42071099999,2014-11-15,16.78,48.1,9999.9,0.9,0.0
42071099999,2014-11-16,15.61,49.6,9999.9,1.1,0.0
42071099999,2014-11-17,16.33,46.9,9999.9,1.6,0.0
42071099999,2014-11-18,16.39,47.2,9999.9,1.1,0.0
42071099999,2014-11-19,16.56,49.6,9999.9,0.9,0.0
42071099999,2014-11-20,15.83,48.0,9999.9,1.0,0.0
42071099999,2014-11-21,15.39,49.3,9999.9,1.3,0.0
42071099999,2014-11-22,15.56,49.7,9999.9,0.8,0.0
42071099999,2014-11-23,15.44,49.6,9999.9,1.2,0.0
42071099999,2014-11-24,15.83,46.3,1015.4,1.2,0.0
42071099999,2014-11-25,15.0,46.8,9999.9,1.3,0.0
42071099999,2014-11-26,15.06,48.2,9999.9,1.3,0.0
42071099999,2014-11-27,16.39,52.8,9999.9,1.7,0.0
42071099999,2014-11-28,17.28,52.1,9999.9,1.6,0.0
42071099999,2014-11-29,17.61,49.8,9999.9,0.7,0.0
42071099999,2014-11-30,16.83,48.9,9999.9,1.3,0.0
42071099999,2014-12-01,16.33,46.6,9999.9,3.2,0.0
42071099999,2014-12-02,16.06,45.7,9999.9,2.6,0.0
42071099999,2014-12-03,16.56,45.9,9999.9,1.7,0.0
42071099999,2014-12-04,16.0,48.0,9999.9,0.5,99.99
42071099999,2014-12-05,15.28,47.4,9999.9,0.9,0.0
42071099999,2014-12-06,14.83,44.0,9999.9,2.1,0.0
42071099999,2014-12-07,14.33,44.4,1015.8,1.5,0.0
42071099999,2014-12-08,14.39,43.9,9999.9,1.1,0.0
42071099999,2014-12-09,13.0,41.1,1017.9,1.2,0.0
42071099999,2014-12-10,12.39,39.0,9999.9,0.9,0.0
42071099999,2014-12-11,12.06,37.7,9999.9,1.7,0.0
42071099999,2014-12-12,11.5,40.2,9999.9,1.1,0.0
42071099999,2014-12-13,13.89,49.0,9999.9,4.9,99.99
42071099999,2014-12-14,12.11,49.4,9999.9,4.1,0.0
42071099999,2014-12-15,11.61,47.2,9999.9,0.9,0.0
42071099999,2014-12-16,9.28,44.9,1022.0,1.1,0.0
42071099999,2014-12-17,8.11,45.4,9999.9,1.4,0.0
42071099999,2014-12-18,7.28,45.0,1022.8,0.8,0.0
42071099999,2014-12-19,7.17,43.9,1023.6,0.7,0.0
42071099999,2014-12-20,7.11,43.8,1020.9,0.3,0.0
42071099999,2014-12-21,9.39,45.8,9999.9,0.8,0.0
42071099999,2014-12-22,9.06,46.0,9999.9,0.6,0.0
42071099999,2014-12-23,11.67,45.3,1017.7,0.9,0.0
42071099999,2014-12-24,8.06,45.1,1021.6,0.0,0.0
42071099999,2014-12-25,8.0,45.9,9999.9,0.4,0.0
42071099999,2014-12-26,8.06,45.3,9999.9,1.2,0.0
42071099999,2014-12-27,7.78,44.9,9999.9,1.7,0.0
42071099999,2014-12-28,6.72,42.1,1020.4,0.6,0.0
42071099999,2014-12-29,6.28,43.0,9999.9,0.4,0.0
42071099999,2014-12-30,6.56,43.1,1016.4,0.0,0.0
42071099999,2014-12-31,11.11,47.2,1018.1,2.7,0.0
42071099999,2015-01-01,13.56,46.8,9999.9,3.5,0.0
42071099999,2015-01-02,13.17,46.7,9999.9,1.4,0.0
42071099999,2015-01-03,11.06,51.3,9999.9,0.9,0.0
42071099999,2015-01-04,9.39,47.6,9999.9,0.9,0.0
42071099999,2015-01-05,9.06,47.4,9999.9,0.8,0.0
42071099999,2015-01-06,10.56,49.2,9999.9,1.1,0.0
42071099999,2015-01-07,11.72,48.5,9999.9,0.3,0.0
42071099999,2015-01-08,8.94,46.6,9999.9,1.0,0.0
42071099999,2015-01-09,9.17,47.7,1021.1,0.1,0.0
42071099999,2015-01-10,7.72,45.2,9999.9,1.1,0.0
42071099999,2015-01-11,9.06,47.1,1020.2,0.4,0.0
42071099999,2015-01-12,9.72,46.9,9999.9,2.5,0.0
42071099999,2015-01-13,10.72,49.8,9999.9,2.7,0.0
42071099999,2015-01-14,11.11,49.0,9999.9,3.9,0.39
42071099999,2015-01-15,11.72,47.0,9999.9,1.6,0.0
42071099999,2015-01-16,11.72,48.5,9999.9,2.0,0.0
42071099999,2015-01-17,12.22,48.4,1020.2,1.3,0.0
42071099999,2015-01-18,11.0,46.6,9999.9,2.0,0.0
42071099999,2015-01-19,11.61,46.6,1019.1,1.5,0.0
42071099999,2015-01-20,10.39,50.1,1020.0,1.2,0.0
42071099999,2015-01-21,11.83,48.0,1021.8,6.2,0.0
42071099999,2015-01-22,13.22,50.9,1020.1,2.5,1.26
42071099999,2015-01-23,12.33,50.7,1021.7,0.0,0.0
42071099999,2015-01-24,11.72,49.8,9999.9,1.1,99.99
42071099999,2015-01-25,10.39,48.6,9999.9,1.6,0.0
42071099999,2015-01-26,10.33,45.7,9999.9,0.9,0.0
42071099999,2015-01-27,7.06,43.4,9999.9,1.0,0.0
42071099999,2015-01-28,9.39,39.8,9999.9,1.9,0.0
42071099999,2015-01-29,10.39,41.2,9999.9,1.7,0.0
42071099999,2015-01-30,10.61,41.5,9999.9,2.5,0.0
42071099999,2015-01-31,11.78,42.7,9999.9,2.0,0.0
42071099999,2015-02-01,13.17,48.5,9999.9,0.9,0.0
42071099999,2015-02-02,13.33,53.1,9999.9,2.8,0.28
42071099999,2015-02-03,12.56,53.2,1020.9,2.5,0.2
42071099999,2015-02-04,12.11,49.1,9999.9,3.9,0.0
42071099999,2015-02-05,12.44,46.0,9999.9,1.8,0.0
42071099999,2015-02-06,12.78,46.3,9999.9,1.7,0.0
42071099999,2015-02-07,13.83,49.8,9999.9,3.0,0.0
42071099999,2015-02-08,15.06,50.6,9999.9,3.4,0.0
42071099999,2015-02-09,13.56,50.2,9999.9,1.7,0.0
42071099999,2015-02-10,14.83,50.3,9999.9,1.2,0.0
42071099999,2015-02-11,15.89,50.2,9999.9,1.1,0.0
42071099999,2015-02-12,15.67,49.9,1016.2,1.5,0.0
42071099999,2015-02-13,15.44,51.4,1012.4,1.2,0.0
42071099999,2015-02-14,17.17,51.2,9999.9,2.0,0.0
42071099999,2015-02-15,17.56,56.4,9999.9,1.6,99.99
42071099999,2015-02-16,18.56,59.8,9999.9,6.4,0.08
42071099999,2015-02-17,18.28,58.6,9999.9,1.2,0.79
42071099999,2015-02-18,17.06,57.3,9999.9,3.2,0.0
42071099999,2015-02-19,16.5,55.8,1013.4,5.9,0.08
42071099999,2015-02-20,13.5,54.8,9999.9,4.4,0.83
42071099999,2015-02-21,16.61,54.6,9999.9,3.6,0.55
42071099999,2015-02-22,18.67,58.4,9999.9,3.3,0.0
42071099999,2015-02-23,19.56,61.5,9999.9,1.7,0.0
42071099999,2015-02-24,17.56,61.2,9999.9,5.8,0.28
42071099999,2015-02-25,17.89,55.2,9999.9,6.7,0.94
42071099999,2015-02-26,17.33,48.3,1011.0,3.6,0.0
42071099999,2015-02-27,18.06,49.7,1014.4,1.8,0.0
42071099999,2015-02-28,16.56,50.2,1014.9,3.5,0.0
42071099999,2015-03-01,14.0,56.5,1009.9,8.3,0.0
42071099999,2015-03-02,14.5,55.1,1011.9,5.0,3.03
42071099999,2015-03-03,14.83,54.3,9999.9,2.3,0.0
42071099999,2015-03-04,15.06,52.1,9999.9,1.7,99.99
42071099999,2015-03-05,13.44,53.2,9999.9,5.5,0.12
42071099999,2015-03-06,15.11,52.4,9999.9,1.8,0.02
42071099999,2015-03-07,13.33,52.4,9999.9,4.7,0.0
42071099999,2015-03-08,13.33,49.9,9999.9,5.3,0.04
42071099999,2015-03-09,11.72,46.9,9999.9,1.1,0.0
42071099999,2015-03-10,15.17,51.2,9999.9,2.7,0.0
42071099999,2015-03-11,16.67,53.1,9999.9,2.0,0.0
42071099999,2015-03-12,17.22,52.4,9999.9,1.0,0.0
42071099999,2015-03-13,18.11,53.7,9999.9,0.8,0.0
42071099999,2015-03-14,18.33,60.0,9999.9,1.8,99.99
42071099999,2015-03-15,17.78,59.2,9999.9,9.2,0.08
42071099999,2015-03-16,16.22,57.5,9999.9,5.3,0.87
42071099999,2015-03-17,16.83,56.6,9999.9,2.0,0.0
42071099999,2015-03-18,18.06,57.6,9999.9,3.2,0.0
42071099999,2015-03-19,19.56,59.4,9999.9,1.7,0.0
42071099999,2015-03-20,20.61,62.3,9999.9,1.8,0.0
42071099999,2015-03-21,21.61,62.6,9999.9,1.9,0.0
42071099999,2015-03-22,21.67,62.3,9999.9,3.1,0.0
42071099999,2015-03-23,22.28,64.0,9999.9,1.8,0.0
42071099999,2015-03-24,24.61,67.1,1010.7,2.7,0.0
42071099999,2015-03-25,21.28,62.1,1012.8,2.9,0.0
42071099999,2015-03-26,22.11,63.1,9999.9,1.4,0.0
42071099999,2015-03-27,23.22,64.7,1013.3,2.2,0.0
42071099999,2015-03-28,25.11,64.9,9999.9,2.8,99.99
42071099999,2015-03-29,20.5,62.9,1008.1,7.8,0.08
42071099999,2015-03-30,19.72,62.7,9999.9,3.6,0.16
42071099999,2015-03-31,20.72,63.5,9999.9,3.4,0.04
42071099999,2015-04-01,19.56,62.3,9999.9,4.3,0.0
42071099999,2015-04-02,20.89,62.1,9999.9,4.7,0.0
42071099999,2015-04-03,20.11,62.3,9999.9,2.9,0.0
42071099999,2015-04-04,20.72,60.2,9999.9,2.3,99.99
42071099999,2015-04-05,21.5,62.3,9999.9,1.9,0.0
42071099999,2015-04-06,20.17,60.0,9999.9,2.8,0.0
42071099999,2015-04-07,17.39,61.3,9999.9,2.2,0.16
42071099999,2015-04-08,20.83,60.2,9999.9,0.5,0.12
42071099999,2015-04-09,23.11,62.0,9999.9,2.6,0.0
42071099999,2015-04-10,24.89,62.2,9999.9,2.7,0.0
42071099999,2015-04-11,24.83,61.9,9999.9,1.3,0.0
42071099999,2015-04-12,23.56,61.5,1012.4,0.9,0.0
42071099999,2015-04-13,25.5,62.3,1014.1,1.3,0.0
42071099999,2015-04-14,25.83,65.1,9999.9,2.5,0.0
42071099999,2015-04-15,27.5,65.0,9999.9,4.7,99.99
42071099999,2015-04-16,21.33,64.8,9999.9,3.3,1.18
42071099999,2015-04-17,24.89,65.7,9999.9,3.3,0.02
42071099999,2015-04-18,27.17,63.9,9999.9,3.1,0.0
42071099999,2015-04-19,28.89,61.9,9999.9,7.1,0.0
42071099999,2015-04-20,27.61,62.5,9999.9,5.1,0.0
42071099999,2015-04-21,27.17,57.0,9999.9,4.0,0.0
42071099999,2015-04-22,27.56,54.6,9999.9,3.8,0.0
42071099999,2015-04-23,28.33,52.8,1004.1,2.7,0.0
42071099999,2015-04-24,30.22,54.5,9999.9,2.0,0.0
42071099999,2015-04-25,31.28,54.7,9999.9,4.0,0.0
42071099999,2015-04-26,29.06,61.0,1007.0,7.4,0.0
42071099999,2015-04-27,27.72,62.5,1006.5,5.1,0.0
42071099999,2015-04-28,29.11,54.3,9999.9,5.7,0.0
42071099999,2015-04-29,29.78,52.8,9999.9,3.1,0.0
42071099999,2015-04-30,23.39,54.7,9999.9,11.1,0.02
42071099999,2015-05-01,26.06,52.0,9999.9,2.6,0.12
42071099999,2015-05-02,27.89,49.8,9999.9,3.9,0.0
42071099999,2015-05-03,28.94,46.2,9999.9,2.8,0.0
42071099999,2015-05-04,29.56,50.0,9999.9,2.2,0.0
42071099999,2015-05-05,32.72,56.6,9999.9,3.1,0.0
42071099999,2015-05-06,32.33,57.1,9999.9,1.4,0.0
42071099999,2015-05-07,33.0,54.8,9999.9,2.4,0.0
42071099999,2015-05-08,33.39,50.6,9999.9,2.2,0.0
42071099999,2015-05-09,32.61,56.4,9999.9,4.5,0.0
